鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯
桃園區,房地(土地+建物)+車位,大業路一段61~90號,13.55,都市：其他:住宅區,,,1080822,土地1建物1車位1,十五層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850412,143.1,3,2,2,有,有,7330000,51223,坡道平面,0.0,0,,RPXPMLRJIIPFFAH76EA,67.1,5.73,9.98,有
桃園區,房地(土地+建物)+車位,中埔二街121~150號,55.89,都市：其他:住宅區,,,1090822,土地1建物1車位2,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030925,362.19,4,2,3,有,有,36000000,109657,坡道平面,64.9,3400000,其他增建;,RPVQMLRJIIPFFAH66EA,168.46,7.95,24.48,有
中壢區,房地(土地+建物),慈惠三街31~60號,4.67,都市：其他:商業區,,,1090920,土地1建物1車位0,八層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0901026,46.839999999999996,1,1,1,有,有,3500000,74722,,0.0,0,,RPSRMLRJIIPFFBH56EA,32.82,0.0,3.09,有
蘆竹區,房地(土地+建物)+車位,大正街1~30號,23.38,都市：其他:住宅區,,,1090811,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001202,211.41,4,2,2,有,有,17180000,91351,坡道平面,36.48,1200000,其他增建;,RPVPMLRJIIPFFEH96EA,113.63,1.39,7.28,有
平鎮區,房地(土地+建物)+車位,中正三路61~90號,17.46,都市：其他:商業區,,,1090825,土地1建物1車位1,十層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040930,184.7,2,2,2,有,有,9400000,56257,坡道平面,38.94,1200000,,RPRNMLSJIIPFFGH66EA,87.39,0.0,12.41,有
蘆竹區,房地(土地+建物)+車位,仁愛路二段1~30號,24.03,都市：其他:住宅區,,,1090802,土地1建物1車位1,二十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0910205,227.55,4,2,2,有,有,15400000,67677,坡道平面,45.58,0,,RPSPMLPJIIPFFEH09EA,128.9,0.0,13.57,有
桃園區,房地(土地+建物)+車位,寶慶路391~420號,16.63,都市：其他:住宅區,,,1090816,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830411,148.82,3,2,2,有,有,8300000,55772,坡道平面,0.0,0,,RPQQMLSJIIPFFAH88EA,74.7,14.53,11.38,有
桃園區,房地(土地+建物)+車位,莊敬路二段151~180號,18.72,都市：其他:住宅區,,,1090815,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920819,172.7,4,2,2,有,有,10300000,59641,坡道平面,0.0,0,陽台外推;,RPTQMLSJIIPFFAH56EA,93.63,2.06,11.46,有
龜山區,房地(土地+建物)+車位,長壽路269巷1~30號,24.09,都市：其他:第一種住宅區,,,1090906,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030530,179.15,3,2,2,有,有,10880000,60731,坡道平面,46.9,0,,RPPOMLQJIIPFFHH98DA,74.63,2.77,11.99,有
龜山區,房地(土地+建物)+車位,陸光路61~90號,43.11,都市：其他:第二種住宅區,,,1090730,土地2建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0940205,183.81,3,2,2,有,有,7800000,42435,坡道平面,0.0,0,,RPSNMLPJIIPFFHH09DA,99.81,0.0,11.37,有
龜山區,房地(土地+建物)+車位,文化三路1~30號,10.39,都市：其他:中心商業區,,,1090808,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870430,116.83000000000001,2,2,1,有,有,8100000,69332,坡道平面,0.0,0,,RPQNMLTLRHPFFHH67DA,59.8,0.79,8.0,有
龜山區,房地(土地+建物)+車位,長慶二街61~90號,13.57,都市：其他:第四種住宅區,,,1090831,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090424,118.92,2,1,1,有,有,7360000,62034,坡道平面,35.74,2200000,,RPQNMLSKRHPFFHH47DA,51.26,0.0,5.27,有
平鎮區,房地(土地+建物)+車位,中豐路91~120號,28.86,都市：其他:住宅區,,,1090705,土地1建物1車位1,三層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070627,199.70999999999998,3,2,2,有,有,16560000,89114,坡道平面,29.77,1416000,,RPRPMLQJIIPFFGH56DA,102.03,0.0,14.16,有
龜山區,房地(土地+建物)+車位,萬壽路二段721~750號,16.33,都市：其他:商業區,,,1090819,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030705,156.95,3,2,2,有,有,9700000,61803,坡道平面,28.96,0,,RPUNMLRLQHPFFHH77DA,78.79,1.68,6.96,有
平鎮區,房地(土地+建物)+車位,中豐路121~150號,32.27,都市：其他:住宅區,,,1090910,土地1建物1車位2,三層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070627,238.45,3,2,2,有,有,17732000,87558,坡道平面,69.1,2904000,,RPTPMLQJIIPFFGH76DA,105.15,0.0,10.67,有
平鎮區,房地(土地+建物)+車位,中豐路91~120號,32.73,都市：其他:住宅區,,,1090811,土地1建物1車位2,三層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070627,241.57,3,2,2,有,有,18400000,89036,坡道平面,69.1,3044000,,RPVPMLQJIIPFFGH96DA,105.15,0.0,12.79,有
平鎮區,房地(土地+建物)+車位,環南路35巷1~30號,12.03,都市：其他:商業區,,,1090905,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060421,145.09,3,2,1,有,有,8600000,59274,坡道平面,0.0,0,,RPXNMLPKRHPFFGH77DA,64.48,3.57,5.45,有
八德區,房地(土地+建物),陸光街50巷1~30號,30.08,都市：其他:住宅區,,,1090917,土地1建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881125,161.32,3,2,2,有,有,6900000,42772,,0.0,0,,RPTOMLRJIIPFFFH66DA,100.6,0.0,13.53,有
八德區,房地(土地+建物)+車位,廣興一路1~30號,17.12,都市：其他:商業區,,,1090828,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030120,159.41,3,1,1,有,有,7300000,45794,坡道平面,0.0,0,,RPWOMLPJIIPFFFH76DA,84.09,0.0,8.55,有
蘆竹區,房地(土地+建物)+車位,新南路一段31~60號,25.92,都市：其他:住宅區,,,1090903,土地1建物1車位2,二十一層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020701,351.9,4,2,3,有,有,28350000,80563,坡道平面,53.53,0,,RPXQMLRJIIPFFEH17DA,192.6,0.0,17.89,有
蘆竹區,房地(土地+建物)+車位,南昌路1~30號,16.93,都市：其他:住宅區,,,1090815,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951124,180.13,3,2,2,有,有,12000000,66619,坡道平面,32.72,0,陽台外推;,RPQQMLQJIIPFFEH98DA,92.02,0.0,15.67,有
蘆竹區,房地(土地+建物)+車位,大新一街118巷1~30號,28.52,都市：其他:住宅區,,,1090820,土地1建物1車位1,十七層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050929,186.70999999999998,3,2,2,有,有,11700000,62664,坡道平面,0.0,0,,RPVOMLRKRHPFFEH67DA,89.43,2.37,11.86,有
中壢區,房地(土地+建物)+車位,永福路1111~1140號,35.39,都市：其他:住宅區,,,1090916,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920710,188.69,3,2,2,有,有,4500000,23849,坡道平面,0.0,0,,RPTNMLSJIIPFFBH88DA,100.96,0.0,13.11,有
桃園區,房地(土地+建物)+車位,力行路385巷31~60號,16.89,都市：其他:住宅區,,,1090727,土地4建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060821,121.66,2,2,1,有,有,9660000,78972,坡道平面,24.03,1950000,,RPXNMLSJIIPFFAH56DA,58.07,0.0,8.33,有
桃園區,房地(土地+建物)+車位,天祥五街1~30號,20.05,都市：其他:住宅區,,,1090916,土地1建物1車位1,十五層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880111,238.72,4,2,2,有,有,13500000,56552,坡道平面,0.0,0,賣方賣清 增值稅房屋稅地價稅買方負擔繳納,RPRQMLRJIIPFFAH78DA,139.73,2.17,25.26,有
桃園區,房地(土地+建物)+車位,慈文路841~870號,38.64,都市：其他:住宅區,,,1090828,土地1建物1車位2,十七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080904,287.29,3,2,2,有,有,25400000,106016,坡道平面,81.66,3600000,,RPSRMLRJIIPFFAH98DA,122.31,0.0,14.99,有
桃園區,房地(土地+建物)+車位,龍泉一街1~30號,19.32,都市：其他:第二種住宅區,,,1090823,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020610,166.55,3,2,2,有,有,8400000,50435,坡道平面,0.0,0,,RPTPMLRJIIPFFAH88DA,81.26,0.0,8.59,有
桃園區,房地(土地+建物)+車位,中正路1381~1410號,13.92,都市：其他:住宅區,,,1090822,土地1建物1車位1,十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830803,142.41,3,2,2,有,有,9500000,66709,坡道平面,0.0,0,,RPSOMLRJIIPFFAH68DA,106.45,0.0,13.92,有
桃園區,房地(土地+建物)+車位,幸福路181~210號,18.41,都市：其他:住宅區,,,1090808,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090227,131.11,2,2,1,有,有,12000000,96417,坡道平面,25.32,1800000,,RPPSMLPJIIPFFAH58DA,62.88,3.8,4.34,有
桃園區,房地(土地+建物)+車位,文中三路61~90號,16.22,都市：其他:住宅區,,,1090726,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090527,131.79,2,2,1,有,有,8000000,69727,坡道平面,40.72,1650000,,RPQOMLQLRHPFFAH76DA,53.6,1.53,5.95,有
桃園區,房地(土地+建物)+車位,經國一路151~180號,19.9,都市：其他:商業區,,,1090907,土地1建物1車位1,十層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070814,165.66000000000003,3,2,2,有,有,13450000,85864,坡道平面,29.98,1800000,,RPSOMLQLRHPFFAH96DA,84.23,0.0,7.0,有
桃園區,房地(土地+建物),民生路481~510號,6.56,都市：其他:商業區,,,1090921,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861020,89.5,2,2,1,有,有,5350000,59777,,0.0,0,,RPWQMLQLRHPFFAH57DA,59.35,0.0,8.5,有
桃園區,房地(土地+建物)+車位,文中三路61~90號,16.22,都市：其他:住宅區,,,1090620,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090527,132.92000000000002,2,2,1,有,有,8300000,70283,坡道平面,41.86,1900000,,RPWNMLQLRHPFFAH27DA,53.6,1.53,5.95,有
桃園區,房地(土地+建物)+車位,經國一路151~180號,15.76,都市：其他:商業區,,,1090718,土地1建物1車位1,二十一層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070814,137.41,2,2,2,有,有,11380000,90406,坡道平面,30.89,1750000,,RPWQMLSKRHPFFAH67DA,66.36,0.0,4.88,有
桃園區,房地(土地+建物)+車位,經國一路151~180號,14.1,都市：其他:商業區,,,1090722,土地1建物1車位1,二十一層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070814,128.29,2,2,1,有,有,10150000,86461,坡道平面,29.98,1650000,,RPPRMLSKRHPFFAH07DA,60.94,0.0,4.77,有
桃園區,房地(土地+建物)+車位,同德五街1~30號,17.61,都市：其他:商業區,,,1090906,土地1建物1車位1,十九層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1090106,210.83999999999997,3,2,3,有,有,24980000,126225,坡道平面,27.2,1800000,,RPWSMLOLRHPFFAH57DA,108.11,0.0,13.27,有
桃園區,房地(土地+建物)+車位,民有五街121~150號,17.5,都市：其他:住宅區,,,1090802,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981029,129.18,2,2,1,有,有,8050000,62316,坡道平面,0.0,0,,RPORMLPLRHPFFAH76DA,58.49,1.05,9.51,有
桃園區,房地(土地+建物)+車位,大業路一段121~150號,29.79,都市：其他:住宅區,,,1090903,土地1建物1車位1,八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0911007,256.92,4,2,3,有,有,17500000,68115,坡道平面,0.0,0,,RPVUMLQKRHPFFAH77DA,145.5,4.13,21.74,有
桃園區,房地(土地+建物),大同路1~30號,6.72,都市：其他:商業區,,,1090919,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090102,58.1,1,1,1,有,有,7110000,122375,,0.0,0,,RPOPMLSLRHPFFAH86DA,34.29,0.96,3.21,有
桃園區,房地(土地+建物)+車位,正光路421~450號,26.94,都市：其他:第一之一種住宅區,,,1090906,土地1建物1車位2,五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090513,230.89999999999998,4,2,2,有,有,18720000,89214,坡道平面,61.42,3600000,,RPUPMLSJIIPFFAH09DA,103.78,0.0,9.77,有
桃園區,房地(土地+建物)+車位,大興西路二段139巷121~150號,21.69,都市：其他:住宅區,,,1090816,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970424,153.95999999999998,3,2,2,有,有,11400000,74045,坡道平面,0.0,0,,RPWOMLSJIIPFFAH56DA,70.86,2.81,10.55,有
桃園區,房地(土地+建物)+車位,大有路451~480號,22.47,都市：其他:住宅區,,,1090817,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080429,160.21,3,2,2,有,有,9750000,60858,坡道平面,0.0,0,,RPROMLSJIIPFFAH68DA,74.17,0.0,6.59,有
桃園區,房地(土地+建物),國鼎一街1~30號,11.21,都市：其他:第二種住宅區,,,1090815,土地1建物1車位0,六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840118,95.26,3,2,2,有,有,5050000,53013,,0.0,0,,RPVNMLMKIIPFFAH48DA,59.21,0.7,7.87,有
桃園區,房地(土地+建物)+車位,大有路601~630號,12.87,都市：其他:住宅區,,,1090808,土地1建物1車位1,十七層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820820,158.0,3,2,2,有,有,7550000,47785,坡道平面,0.0,0,,RPWNMLMKIIPFFAH58DA,122.01,0.98,12.64,有
桃園區,房地(土地+建物)+車位,大有路361~390號,30.74,都市：其他:住宅區,,,1090907,土地2建物1車位2,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030403,233.99,4,2,2,有,有,15000000,64105,坡道平面,0.0,0,,RPOOMLMKIIPFFAH87DA,104.79,2.19,11.53,有
桃園區,房地(土地+建物)+車位,文中東路61~90號,22.3,都市：其他:住宅區,,,1090709,土地1建物1車位1,十六層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070426,190.92000000000002,3,2,2,有,有,13610000,86745,坡道平面,57.08,2000000,,RPQPMLMKIIPFFAH18DA,79.88,0.0,9.29,有
桃園區,房地(土地+建物)+車位,天祥五街1~30號,14.77,都市：其他:住宅區,,,1090908,土地1建物1車位1,七層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880111,186.81,3,2,2,有,有,11200000,59954,坡道平面,36.61,0,,RPSNMLNKIIPFFAH28DA,101.1,2.28,21.85,有
中壢區,房地(土地+建物)+車位,環北路331~360號,3.92,都市：其他:住宅區,,,1090922,土地1建物1車位1,五層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980629,70.56,1,1,1,有,有,5350000,75822,坡道平面,28.51,0,,RPPPMLMKIIPFFBH18DA,0.0,0.0,0.0,有
龍潭區,房地(土地+建物)+車位,大昌路一段61~90號,29.0,都市：其他:住宅區,,,1090823,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0950721,154.03,3,2,2,有,有,7040000,45705,坡道平面,0.0,0,,RPPPMLNLRHPFFCH66DA,84.64,0.81,8.27,有
楊梅區,房地(土地+建物)+車位,梅獅路二段31~60號,22.82,都市：其他:住宅區,,,1090819,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050811,141.76,3,2,2,有,有,6900000,48674,坡道平面,0.0,0,,RPUNMLRJIIPFFDH09DA,74.17,1.44,3.96,有
蘆竹區,房地(土地+建物),南竹路一段31~60號,13.03,都市：其他:商業區,,,1090911,土地1建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0901003,131.93,4,2,2,有,有,9950000,75419,,0.0,0,陽台外推;其他增建;,RPRQMLLKRHPFFEH86DA,83.83,2.71,12.05,有
八德區,房地(土地+建物)+車位,銀和街71巷1~30號,17.37,都市：其他:住宅區,,,1090916,土地1建物1車位1,十五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0870729,159.88,3,2,2,有,有,7250000,45347,坡道平面,0.0,0,,RPVOMLSJIIPFFFH96DA,87.14,0.0,14.14,有
平鎮區,房地(土地+建物)+車位,民族路二段23巷1~30號,9.71,都市：其他:商業區,,,1090827,土地1建物1車位1,二十一層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030807,159.95,3,2,2,有,有,10500000,65646,坡道平面,0.0,0,,RPOOMLRKRHPFFGH17DA,79.44,0.0,12.52,有
平鎮區,房地(土地+建物)+車位,文心路121~150號,15.77,都市：其他:商業區,,,1090901,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060817,151.12,3,2,2,有,有,8500000,56247,坡道平面,0.0,0,,RPROMLRJIIPFFGH56DA,73.25,0.0,7.8,有
平鎮區,房地(土地+建物),育達路211~240號,19.48,都市：其他:住宅區,,,1090816,土地1建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790912,122.75,3,2,2,有,有,5500000,44807,,0.0,0,,RPVNMLSJIIPFFGH96DA,85.59,1.8,10.08,有
平鎮區,房地(土地+建物),大連街121~150號,8.75,都市：其他:商業區,,,1090924,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050701,89.61,2,2,1,有,有,5400000,60261,,0.0,0,,RPOOMLMKIIPFFGH48DA,57.63,0.0,3.63,有
龜山區,房地(土地+建物)+車位,長峰路61~90號,13.76,都市：其他:第二種住宅區,,,1090906,土地1建物1車位1,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030224,123.47999999999999,2,2,1,有,有,6380000,51668,坡道平面,28.83,0,雨遮增建為陽台,RPUNMLQJIIPFFHH76DA,57.1,2.66,5.01,有
中壢區,房地(土地+建物)+車位,金鋒四街61~90號,13.62,都市：其他:商業區,,,1090912,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920715,113.77,2,2,1,有,有,5500000,48343,坡道平面,0.0,0,陽台外推;,RPQQMLMKIIPFFBH48EA,0.0,0.0,0.0,有
蘆竹區,房地(土地+建物)+車位,大福路121~150號,24.35,都市：其他:住宅區,,,1090904,土地1建物1車位1,十七層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050112,168.89999999999998,3,2,2,有,有,10100000,59799,坡道平面,0.0,0,,RPTOMLMKIIPFFEH88EA,89.02,0.0,6.06,有
平鎮區,房地(土地+建物)+車位,民族路二段23巷1~30號,8.42,都市：其他:商業區,,,1090906,土地1建物1車位1,十二層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030807,144.32,3,2,2,有,有,8000000,56601,坡道平面,26.83,1350000,土地價格為3200000元整，建物價格為4800000元整。其他增建;,RPROMLMKIIPFFGH88EA,74.52,0.0,5.94,有
